"motusRecvID","recvProjectID","receiverID","recvDeployID","port","radioType","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus"
"451","2","SG-1614BBBK1660","701","2","","yagi-9-laird","190.0","190.0","171.59679","","","","5.8","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","701","3","","yagi-9-laird","75.0","75.0","56.596783","","","","5.6","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2252","1","","yagi-9-laird","320.0","320.0","","","","","3.6","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2252","2","","yagi-9-laird","190.0","190.0","","","","","3.4","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2252","3","","yagi-9-laird","75.0","75.0","","","","","3.2","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2322","1","","yagi-9-laird","320.0","320.0","","","","","6.0","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2322","2","","yagi-9-laird","190.0","190.0","","","","","5.8","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2322","3","","yagi-9-laird","75.0","75.0","","","","","5.6","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2714","1","","yagi-9-laird","320.0","320.0","","","","","4.0","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2714","2","","yagi-9-laird","190.0","190.0","","","","","3.8","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","2714","3","","yagi-9-laird","75.0","75.0","","","","","3.6","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","4033","1","","yagi-9-laird","320.0","320.0","302.01785","","","","6.0","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","4033","2","","yagi-9-laird","190.0","190.0","172.01785","","","","5.8","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","4033","3","","yagi-9-laird","75.0","75.0","57.017853","","","","5.6","","","","","","","","","","terminated"
"451","2","SG-1614BBBK1660","4443","1","","yagi-9-laird","320.0","320.0","302.08685","","","","4.0","","","","","","","","","","active"
"451","2","SG-1614BBBK1660","4443","2","","yagi-9-laird","190.0","190.0","172.08685","","","","3.8","","","","","","","","","","active"
"452","2","SG-1614BBBK1662","695","1","","yagi-9-laird","315.0","315.0","","","","","6.0","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","695","2","","yagi-9-laird","90.0","90.0","","","","","5.8","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","695","3","","yagi-9-laird","225.0","225.0","","","","","5.6","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2202","1","","yagi-9-laird","315.0","315.0","","","","","3.6","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2202","2","","yagi-9-laird","90.0","90.0","","","","","3.4","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2202","3","","yagi-9-laird","225.0","225.0","","","","","3.2","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2203","1","","yagi-9-laird","315.0","315.0","","","","","6.0","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2203","2","","yagi-9-laird","90.0","90.0","","","","","5.8","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2203","3","","yagi-9-laird","225.0","225.0","","","","","5.6","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2677","1","","yagi-9-laird","315.0","315.0","","","","","4.0","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2677","2","","yagi-9-laird","90.0","90.0","","","","","3.8","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2677","3","","yagi-9-laird","225.0","225.0","","","","","3.6","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2978","1","","yagi-9-laird","315.0","315.0","","","","","","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2978","2","","yagi-9-laird","90.0","90.0","","","","","","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","2978","3","","yagi-9-laird","225.0","225.0","","","","","","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3288","1","","yagi-9-laird","300.0","300.0","","","","","6.0","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3288","2","","yagi-9-laird","60.0","60.0","","","","","5.8","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3288","3","","yagi-9-laird","170.0","170.0","","","","","5.6","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3648","1","","yagi-9-laird","300.0","300.0","","","","","4.0","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3648","2","","yagi-9-laird","60.0","60.0","","","","","3.8","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3922","1","","yagi-9-laird","300.0","300.0","282.5469","","","","4.0","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3922","2","","yagi-9-laird","60.0","60.0","42.5469","","","","3.8","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","3922","3","","yagi-9-laird","170.0","170.0","152.5469","","","","3.6","","","","","","","","","","terminated"
"452","2","SG-1614BBBK1662","4423","1","","yagi-9-laird","300.0","300.0","282.6251","","","","4.0","","","","","","","","","","active"
"452","2","SG-1614BBBK1662","4423","2","","yagi-9-laird","60.0","60.0","42.62509","","","","3.8","","","","","","","","","","active"
"453","2","SG-1614BBBK1663","690","1","","yagi-9-laird","50.0","50.0","","","","","8.5","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","690","2","","yagi-9-laird","250.0","250.0","","","","","8.2","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","2399","1","","yagi-9-laird","50.0","50.0","","","","","8.0","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","2399","2","","yagi-9-laird","250.0","250.0","","","","","7.6","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","2399","3","","yagi-9-laird","0.0","0.0","","","","","3.6","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3042","1","","yagi-9-laird","40.0","40.0","","","","","8.0","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3042","2","","yagi-9-laird","230.0","230.0","","","","","7.6","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3042","3","","yagi-9-laird","350.0","350.0","","","","","3.6","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3303","1","","yagi-9-laird","60.0","60.0","","","","","8.0","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3303","2","","yagi-9-laird","260.0","260.0","","","","","7.6","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3303","3","","yagi-9-laird","10.0","10.0","","","","","3.5","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3654","1","","yagi-9-laird","60.0","60.0","","","","","8.0","","","","","","","","","","terminated"
"453","2","SG-1614BBBK1663","3654","2","","yagi-9-laird","260.0","260.0","","","","","7.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","716","1","","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","716","2","","yagi-9-laird","235.0","235.0","","","","","5.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","716","3","","yagi-9-laird","315.0","315.0","","","","","5.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2207","1","","yagi-9-laird","35.0","35.0","","","","","3.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2207","2","","yagi-9-laird","235.0","235.0","","","","","3.4","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2207","3","","yagi-9-laird","315.0","315.0","","","","","3.2","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2208","1","","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2208","2","","yagi-9-laird","235.0","235.0","","","","","5.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2208","3","","yagi-9-laird","315.0","315.0","","","","","5.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2531","1","","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2531","2","","yagi-9-laird","235.0","235.0","","","","","5.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2531","3","","yagi-9-laird","315.0","315.0","","","","","5.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2699","1","","yagi-9-laird","35.0","35.0","","","","","4.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2699","2","","yagi-9-laird","235.0","235.0","","","","","3.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","2699","3","","yagi-9-laird","315.0","315.0","","","","","3.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3014","1","","yagi-9-laird","35.0","35.0","17.889553","","","","6.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3014","2","","yagi-9-laird","235.0","235.0","217.88956","","","","5.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3014","3","","yagi-9-laird","315.0","315.0","297.88956","","","","5.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3563","1","","yagi-9-laird","35.0","35.0","","","","","4.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3563","2","","yagi-9-laird","235.0","235.0","","","","","3.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3913","1","","yagi-9-laird","35.0","35.0","18.00162","","","","6.0","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3913","2","","yagi-9-laird","235.0","235.0","218.00162","","","","5.8","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","3913","3","","yagi-9-laird","315.0","315.0","298.00162","","","","5.6","","","","","","","","","","terminated"
"454","2","SG-1614BBBK1832","4422","1","","yagi-9-laird","35.0","35.0","18.071991","","","","4.0","","","","","","","","","","active"
"454","2","SG-1614BBBK1832","4422","3","","yagi-9-laird","315.0","315.0","298.072","","","","3.6","","","","","","","","","","active"
"455","2","SG-1614BBBK1869","717","1","","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","717","2","","yagi-9-laird","235.0","235.0","","","","","5.8","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","717","3","","yagi-9-laird","315.0","315.0","","","","","5.6","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2211","1","","yagi-9-laird","35.0","35.0","","","","","3.6","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2211","2","","yagi-9-laird","235.0","235.0","","","","","3.4","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2211","3","","yagi-9-laird","315.0","315.0","","","","","3.2","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2212","1","","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2212","2","","yagi-9-laird","235.0","235.0","","","","","5.8","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2212","3","","yagi-9-laird","315.0","315.0","","","","","5.6","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2697","1","","yagi-9-laird","35.0","35.0","","","","","4.0","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2697","2","","yagi-9-laird","235.0","235.0","","","","","3.8","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","2697","3","","yagi-9-laird","315.0","315.0","","","","","3.6","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3013","1","","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3013","2","","yagi-9-laird","235.0","235.0","","","","","5.8","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3013","3","","yagi-9-laird","315.0","315.0","","","","","5.6","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3565","1","","yagi-9-laird","35.0","35.0","","","","","4.0","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3565","2","","yagi-9-laird","235.0","235.0","","","","","3.8","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3917","1","","yagi-9-laird","35.0","35.0","17.905785","","","","4.0","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3917","2","","yagi-9-laird","235.0","235.0","217.90578","","","","3.8","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","3917","3","","yagi-9-laird","315.0","315.0","297.9058","","","","3.6","","","","","","","","","","terminated"
"455","2","SG-1614BBBK1869","4420","1","","yagi-9-laird","35.0","35.0","17.977514","","","","4.0","","","","","","","","","","active"
"455","2","SG-1614BBBK1869","4420","2","","yagi-9-laird","235.0","235.0","217.97751","","","","3.8","","","","","","","","","","active"
"456","2","SG-1614BBBK1870","713","1","","yagi-9-laird","60.0","60.0","","","","","6.0","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","713","2","","yagi-9-laird","240.0","240.0","","","","","5.8","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","713","3","","yagi-9-laird","340.0","340.0","","","","","5.6","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","2228","1","","yagi-9-laird","60.0","60.0","","","","","3.6","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","2228","2","","yagi-9-laird","240.0","240.0","","","","","3.4","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","2228","3","","yagi-9-laird","340.0","340.0","","","","","3.2","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","2229","1","","yagi-9-laird","60.0","60.0","","","","","6.0","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","2229","2","","yagi-9-laird","240.0","240.0","","","","","5.8","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","2229","3","","yagi-9-laird","340.0","340.0","","","","","5.6","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","4164","1","","yagi-9-laird","80.0","80.0","62.69074","","","","6.0","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","4164","2","","yagi-9-laird","260.0","260.0","242.69073","","","","5.8","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","4164","3","","yagi-9-laird","170.0","170.0","152.69073","","","","5.6","","","","","","","","","","terminated"
"456","2","SG-1614BBBK1870","4433","2","","yagi-9-laird","260.0","260.0","242.73145","","","","5.0","","","","","","","","","","active"
"456","2","SG-1614BBBK1870","4433","3","","yagi-9-laird","170.0","170.0","152.73145","","","","4.8","","","","","","","","","","active"
"457","2","SG-1614BBBK1880","721","1","","yagi-9-laird","330.0","330.0","","","","","6.0","","","","","","","","","","terminated"
"457","2","SG-1614BBBK1880","721","2","","yagi-9-laird","60.0","60.0","","","","","5.8","","","","","","","","","","terminated"
"457","2","SG-1614BBBK1880","721","3","","yagi-9-laird","260.0","260.0","","","","","5.6","","","","","","","","","","terminated"
"457","2","SG-1614BBBK1880","2253","1","","yagi-9-laird","330.0","330.0","","","","","3.6","","","","","","","","","","terminated"
"457","2","SG-1614BBBK1880","2253","2","","yagi-9-laird","60.0","60.0","","","","","3.4","","","","","","","","","","terminated"
"457","2","SG-1614BBBK1880","2253","3","","yagi-9-laird","260.0","260.0","","","","","3.2","","","","","","","","","","terminated"
"457","2","SG-1614BBBK1880","2266","1","","yagi-9-laird","330.0","330.0","","","","","6.0","","","","","","","","","","terminated"
